Name,Gameweek,Opposition,Pts,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Net Transfers,Selected by,Cost
Aurier,8,WBA (A) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-38084,145209,£5.2
Zouma,9,NEW (A) 0 - 2,6,90,0,0,1,0,0,0,0,0,0,0,0,26,22.0,2.2,6.0,3.0,230257,1375103,£5.4
Chilwell,9,NEW (A) 0 - 2,7,81,0,0,1,0,0,0,0,0,0,0,1,27,13.0,10.3,6.0,2.9,390012,2313447,£6.0
Cresswell,9,SHU (A) 0 - 1,7,90,0,0,1,0,0,0,0,0,0,0,1,29,19.4,20.5,0.0,4.0,91007,701664,£5.1
Bellerin,9,LEE (A) 0 - 0,9,90,0,0,1,0,0,0,0,0,0,0,3,29,13.6,24.3,0.0,3.8,18737,621663,£5.1
Mings,9,BHA (H) 1 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,9,13.2,1.3,19.0,3.4,205584,1035405,£5.3
Konsa,9,BHA (H) 1 - 2,8,90,1,0,0,2,0,0,0,0,0,0,1,26,45.0,1.1,17.0,6.3,12190,581171,£4.7
Robertson,9,LEI (H) 3 - 0,12,90,0,1,1,0,0,0,0,0,0,0,3,45,33.8,49.3,3.0,8.6,-59878,1264038,£7.1
Vestergaard,9,WOL (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,21.6,0.8,8.0,3.0,254432,733493,£4.7
James,9,NEW (A) 0 - 2,8,90,0,0,1,0,0,0,0,0,0,0,2,28,13.2,11.1,11.0,3.5,29343,936916,£5.0
Saiss,9,SOU (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-252007,1241579,£5.2
Gabriel,9,LEE (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,22,18.0,0.2,6.0,2.4,-23821,845048,£5.1
Castagne,9,LIV (A) 3 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-129575,664602,£5.7
Masuaku,9,SHU (A) 0 - 1,7,90,0,0,1,0,0,0,0,0,0,0,1,29,12.4,17.1,2.0,3.2,12187,139842,£4.5
Digne,9,FUL (A) 2 - 3,8,90,0,2,0,2,0,0,0,0,0,0,1,42,50.8,54.9,4.0,11.0,65487,982149,£6.1
Justin,9,LIV (A) 3 - 0,0,90,0,0,0,3,0,0,0,1,0,0,0,5,3.6,2.7,1.0,0.7,35767,1646134,£4.8
Walker-Peters,9,WOL (A) 1 - 1,3,90,0,0,0,1,0,0,0,0,0,0,1,22,22.8,1.8,0.0,2.5,79840,892985,£4.6
Balbuena,9,SHU (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,25,9.8,0.3,0.0,1.0,13709,109087,£4.4
Boly,9,SOU (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,13.2,0.3,6.0,2.0,3542,210804,£5.5
Kilman,9,SOU (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,13,9.8,0.2,39.0,4.9,107065,1135884,£4.3
Bednarek,9,WOL (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,21.2,0.2,0.0,2.1,2880,144580,£4.5
Coufal,9,SHU (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,27,18.4,43.3,19.0,8.1,61155,157068,£4.5
Dallas,9,ARS (H) 0 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,23,13.8,19.6,29.0,6.2,-20364,435682,£4.5
Walker ,9,TOT (A) 2 - 0,1,90,0,0,0,2,0,0,0,0,0,0,0,17,16.4,5.5,0.0,2.2,49683,638306,£6.1
Coady,9,SOU (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-51984,590477,£5.0
Targett,9,BHA (H) 1 - 2,0,90,0,0,0,2,0,0,0,1,0,0,0,10,15.0,5.5,2.0,2.3,76274,212390,£4.5
Taylor,9,CRY (H) 1 - 0,7,90,0,0,1,0,0,0,0,0,0,0,1,24,17.2,15.7,0.0,3.3,-15850,221429,£4.5
Lamptey,9,AVL (A) 1 - 2,-1,90,0,0,0,1,0,0,0,0,1,0,0,-1,3.8,22.4,8.0,3.4,104933,977918,£4.8
Thiago Silva,9,NEW (A) 0 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,20720,250182,£5.5
Keane,9,FUL (A) 2 - 3,1,90,0,0,0,2,0,0,0,0,0,0,0,12,9.8,1.3,0.0,1.1,2432,449352,£5.1
Dier,9,MCI (H) 2 - 0,7,90,0,0,1,0,0,0,0,0,0,0,1,26,33.4,0.0,8.0,4.1,1115,96852,£4.9
Ogbonna,9,SHU (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,20,8.0,0.3,6.0,1.4,-4027,27985,£4.9
Maguire,9,WBA (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,25,19.0,1.9,35.0,5.6,6124,237839,£5.4
Semedo,9,SOU (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,17,23.0,16.8,7.0,4.7,28603,280280,£5.6
Tierney,9,LEE (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,27,21.0,5.0,4.0,3.0,-13884,385313,£5.4
Wan-Bissaka,9,WBA (H) 1 - 0,8,90,0,0,1,0,0,0,0,0,0,0,2,31,17.4,14.8,2.0,3.4,27252,698777,£5.4
Bertrand,9,WOL (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,14.2,9.3,2.0,2.6,-14034,72167,£5.0
Alderweireld,9,MCI (H) 2 - 0,6,80,0,0,1,0,0,0,0,0,0,0,0,23,31.8,0.1,0.0,3.2,1654,139069,£5.4
Cash,9,BHA (H) 1 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,12,11.8,3.8,8.0,2.4,4110,55163,£5.0
Koch,9,ARS (H) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,28,17.0,33.0,18.0,6.8,-5302,59778,£4.5
Cancelo,9,TOT (A) 2 - 0,1,90,0,0,0,2,0,0,0,0,0,0,0,16,18.6,53.3,3.0,7.5,79973,207222,£5.5
Doherty,9,MCI (H) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-89379,530730,£5.8
Aina,9,EVE (H) 2 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,15,17.6,13.7,1.0,3.2,4595,18683,£4.5
Ayling,9,ARS (H) 0 - 0,6,69,0,0,1,0,0,0,0,0,0,0,0,22,7.6,3.8,10.0,2.1,-26515,290303,£4.5
Reguilon,9,MCI (H) 2 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,20,21.4,0.8,2.0,2.4,11924,319132,£5.6
Holding,9,LEE (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,21,19.8,0.1,0.0,2.0,-142,96088,£4.4
Tarkowski,9,CRY (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,20,14.2,10.7,6.0,3.1,238,188987,£5.4
Alexander-Arnold,9,LEI (H) 3 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-713796,1423974,£7.3
Lindelof,9,WBA (H) 1 - 0,7,90,0,0,1,0,0,0,0,0,0,0,1,26,17.4,11.7,0.0,2.9,-3918,88620,£4.9
Webster,9,AVL (A) 1 - 2,2,90,0,0,0,1,0,0,0,0,0,0,0,13,20.4,0.3,2.0,2.3,-4281,135354,£4.4
White,9,AVL (A) 1 - 2,2,90,0,0,0,1,0,0,0,0,0,0,0,8,13.8,0.4,0.0,1.4,-3198,94550,£4.5
Dann,9,BUR (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,14,14.4,10.8,4.0,2.9,17765,70973,£4.4
Mina,9,FUL (A) 2 - 3,1,90,0,0,0,2,0,0,0,0,0,0,0,13,28.6,0.0,0.0,2.9,-9531,157450,£5.5
Alioski,1,LIV (A) 4 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,44238,£4.5
Alioski,2,FUL (H) 4 - 3,1,20,0,0,0,0,0,0,0,0,0,0,0,3,5.4,1.2,19.0,2.6,-7209,40659,£4.5
Alioski,3,SHU (A) 0 - 1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.3,0.0,0.1,-5507,36694,£4.4
Alioski,4,MCI (H) 1 - 1,1,45,0,0,0,1,0,0,0,0,0,0,0,3,2.8,0.9,4.0,0.8,-3981,33241,£4.4
Alioski,5,WOL (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2453,31424,£4.4
Alioski,6,AVL (A) 0 - 3,7,90,0,0,1,0,0,0,0,0,0,0,1,28,15.0,36.1,13.0,6.4,-2104,29546,£4.4
Alioski,7,LEI (H) 1 - 4,1,9,0,0,0,1,0,0,0,0,0,0,0,7,2.0,10.5,10.0,2.3,4064,34846,£4.4
Alioski,8,CRY (A) 4 - 1,0,90,0,0,0,4,0,0,0,0,0,0,0,9,18.2,6.0,11.0,3.5,-1068,33575,£4.4
Alioski,9,ARS (H) 0 - 0,9,90,0,0,1,0,0,0,0,0,0,0,3,29,23.0,26.8,7.0,5.7,-3117,30341,£4.4
Aurier,9,MCI (H) 2 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,21,24.0,5.1,0.0,2.9,-18941,127562,£5.2
Furlong,9,MUN (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,4,7.8,0.8,0.0,0.9,-361,9953,£4.5
Ait Nouri,9,SOU (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,17,19.4,41.3,8.0,6.9,-1181,19754,£5.0
Townsend,9,MUN (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,17,27.8,1.8,19.0,4.9,-69,10141,£4.5
Azpilicueta,9,NEW (A) 0 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-29198,260439,£5.8
Fuchs,9,LIV (A) 3 - 0,1,61,0,0,0,2,0,0,0,0,0,0,0,9,15.0,0.1,0.0,1.5,4420,18174,£4.5
Fofana,9,LIV (A) 3 - 0,1,90,0,0,0,3,0,0,0,0,0,0,0,15,19.2,1.2,4.0,2.4,5930,17187,£5.0
Dias,9,TOT (A) 2 - 0,0,90,0,0,0,2,0,0,0,1,0,0,0,6,17.0,2.1,34.0,5.3,15602,145213,£5.5
Coleman,9,FUL (A) 2 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2266,67333,£4.9
Davies,9,MCI (H) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-12425,73515,£4.8
Mitchell,9,BUR (A) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-210604,1496091,£4.1
van Dijk,9,LEI (H) 3 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-57899,613169,£6.3
Fernandez,9,CHE (H) 0 - 2,-1,90,0,0,0,2,1,0,0,0,0,0,0,2,7.2,0.4,2.0,1.0,-6144,65007,£4.9
Basham,9,WHU (H) 0 - 1,2,75,0,0,0,1,0,0,0,0,0,0,0,18,19.8,18.0,0.0,3.8,-4706,72136,£4.8
Baldock,9,WHU (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,20,21.4,14.7,21.0,5.7,-13099,131914,£5.2
Mee,2,LEI (A) 4 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-7386,20376,£5.0
Mee,3,SOU (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4983,15704,£5.0
Mee,4,NEW (A) 3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-2417,13517,£5.0
Mee,5,WBA (A) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1309,12294,£4.9
Mee,6,TOT (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-987,11337,£4.9
Mee,7,CHE (H) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-676,10720,£4.9
Mee,8,BHA (A) 0 - 0,8,90,0,0,1,0,0,0,0,0,0,0,2,29,33.8,0.1,4.0,3.8,-478,10269,£4.9
Mee,9,CRY (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,23,14.0,0.0,0.0,1.4,3083,14631,£4.9
Lowton,2,LEI (A) 4 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-439,11308,£4.5
Lowton,3,SOU (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1256,10565,£4.5
Lowton,4,NEW (A) 3 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1568,9176,£4.5
Lowton,5,WBA (A) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1675,7525,£4.4
Lowton,6,TOT (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,15.2,1.3,0.0,1.7,-826,6741,£4.4
Lowton,7,CHE (H) 0 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,17,12.0,15.3,1.0,2.8,-44,6821,£4.4
Lowton,8,BHA (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,24,16.6,5.2,0.0,2.2,74,7009,£4.4
Lowton,9,CRY (H) 1 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,17,5.6,1.2,0.0,0.7,1089,8503,£4.4
Robinson,9,EVE (H) 2 - 3,0,90,0,0,0,3,0,0,0,1,0,0,0,15,21.4,37.2,6.0,6.5,174,10384,£4.4
Cooper,1,LIV (A) 4 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,51620,£4.5
Cooper,2,FUL (H) 4 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,14,13.4,0.4,0.0,1.4,-12336,40527,£4.5
Cooper,3,SHU (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,25,29.0,0.4,4.0,3.3,1272,44778,£4.4
Cooper,4,MCI (H) 1 - 1,3,90,0,0,0,1,0,0,0,0,0,0,1,20,36.0,0.6,2.0,3.9,5970,53096,£4.4
Cooper,5,WOL (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2701,57184,£4.4
Cooper,6,AVL (A) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6553,50252,£4.4
Cooper,7,LEI (H) 1 - 4,0,90,0,0,0,4,0,0,0,0,0,0,0,18,19.2,1.1,0.0,2.0,-5108,45776,£4.4
Cooper,8,CRY (A) 4 - 1,-1,90,0,0,0,4,0,0,0,1,0,0,0,17,17.4,1.0,4.0,2.2,-1880,44162,£4.4
Cooper,9,ARS (H) 0 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,23,16.4,2.3,4.0,2.3,-2826,41428,£4.4
Shaw,9,WBA (H) 1 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-16643,56876,£4.8
Lascelles,9,CHE (H) 0 - 2,1,45,0,0,0,1,0,0,0,0,0,0,0,6,9.0,0.1,0.0,0.9,-9134,133568,£4.4
Lewis,9,CHE (H) 0 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,5,11.8,5.0,0.0,1.7,-1460,152916,£4.3
Veltman,1,CHE (H) 1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,22681,£4.5
Veltman,2,NEW (A) 0 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-3610,21500,£4.5
Veltman,3,MUN (H) 2 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4280,17976,£4.4
Veltman,4,EVE (A) 4 - 2,0,45,0,0,0,2,0,0,0,0,0,0,0,10,16.6,4.9,4.0,2.6,-2785,15576,£4.4
Veltman,5,CRY (A) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-1271,14803,£4.3
Veltman,6,WBA (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,12,17.6,0.1,0.0,1.8,-598,14385,£4.3
Veltman,7,TOT (A) 2 - 1,1,90,0,0,0,2,0,0,0,0,0,0,0,12,11.6,1.1,0.0,1.3,484,15224,£4.3
Veltman,8,BUR (H) 0 - 0,9,82,0,0,1,0,0,0,0,0,0,0,3,31,20.6,40.9,0.0,6.2,960,16626,£4.3
Veltman,9,AVL (A) 1 - 2,1,45,0,0,0,1,0,0,0,0,0,0,0,10,22.2,0.3,0.0,2.3,10419,29407,£4.3
Ake,9,TOT (A) 2 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-58909,343316,£5.5
Burn,1,CHE (H) 1 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,51065,£4.5
Burn,2,NEW (A) 0 - 3,1,32,0,0,0,0,0,0,0,0,0,0,0,4,2.8,1.8,0.0,0.5,-7122,46103,£4.5
Burn,3,MUN (H) 2 - 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-6018,41184,£4.5
Burn,4,EVE (A) 4 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4781,36993,£4.4
Burn,5,CRY (A) 1 - 1,2,81,0,0,0,1,0,0,0,0,0,0,0,10,5.2,2.7,8.0,1.6,-3940,33384,£4.4
Burn,6,WBA (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,16.8,1.8,6.0,2.5,-1309,32534,£4.4
Burn,7,TOT (A) 2 - 1,0,90,0,0,0,2,0,0,0,1,0,0,0,4,1.4,2.5,4.0,0.8,-1079,31601,£4.4
Burn,8,BUR (H) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,22,11.6,17.8,11.0,4.0,-869,31064,£4.4
Burn,9,AVL (A) 1 - 2,1,10,0,0,0,0,0,0,0,0,0,0,0,4,5.0,0.0,0.0,0.5,-869,30284,£4.4
Adarabioyo,5,SHU (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,15,14.6,0.0,8.0,2.3,140,304,£4.5
Adarabioyo,6,CRY (H) 1 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,11,15.6,1.1,0.0,1.7,484,1024,£4.5
Adarabioyo,7,WBA (H) 2 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,21,12.2,0.4,4.0,1.7,188,1324,£4.5
Adarabioyo,8,WHU (A) 1 - 0,2,90,0,0,0,1,0,0,0,0,0,0,0,12,16.4,0.3,18.0,3.5,150,1586,£4.5
Adarabioyo,9,EVE (H) 2 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,15,20.0,1.3,0.0,2.1,-4,1745,£4.5
Evans,9,LIV (A) 3 - 0,-1,90,0,0,0,3,1,0,0,0,0,0,0,7,5.6,0.6,0.0,0.6,3823,20304,£5.5
Zouma,10,TOT (H) 0 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,21,13.8,2.3,0.0,1.6,98408,1458690,£5.5
Chilwell,10,TOT (H) 0 - 0,8,90,0,0,1,0,0,0,0,0,0,0,2,28,10.8,19.8,24.0,5.5,164087,2456691,£6.1
James,10,TOT (H) 0 - 0,6,90,0,0,1,0,0,0,0,1,0,0,1,27,17.2,48.0,0.0,6.5,41159,975673,£5.1
Cresswell,10,AVL (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,8,14.6,4.3,0.0,1.9,105082,799406,£5.2
Gabriel,10,WOL (H) 1 - 2,8,90,1,0,0,2,0,0,0,0,0,0,1,26,55.0,1.7,19.0,7.6,-5839,845745,£5.1
Robertson,10,BHA (A) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,14,17.4,19.5,2.0,3.9,193664,1496252,£7.1
Mings,10,WHU (A) 2 - 1,1,90,0,0,0,2,0,0,0,0,0,0,0,13,5.8,0.5,0.0,0.6,-14905,993662,£5.3
Konsa,10,WHU (A) 2 - 1,1,90,0,0,0,2,0,0,0,0,0,0,0,13,14.6,0.9,11.0,2.7,86171,676269,£4.7
Bellerin,10,WOL (H) 1 - 2,0,90,0,0,0,2,0,0,0,1,0,0,0,12,13.6,15.9,4.0,3.4,112923,750799,£5.1
Vestergaard,10,MUN (H) 2 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,10,8.2,0.6,2.0,1.1,36453,752027,£4.7
Walker ,10,BUR (H) 5 - 0,9,90,0,1,1,0,0,0,0,0,0,0,0,32,21.6,14.2,3.0,3.9,87074,744826,£6.1
Bednarek,10,MUN (H) 2 - 3,8,90,1,0,0,3,0,0,0,0,0,0,1,28,60.4,0.4,33.0,9.4,-61,144318,£4.5
Dallas,10,EVE (A) 0 - 1,8,90,0,0,1,0,0,0,0,0,0,0,2,32,16.4,38.3,2.0,5.7,2568,442509,£4.5
Saiss,10,ARS (A) 1 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-366551,881204,£5.1
Ogbonna,10,AVL (H) 2 - 1,9,90,1,0,0,1,0,0,0,0,0,0,1,22,51.6,0.0,35.0,8.7,1518,30549,£4.9
Masuaku,10,AVL (H) 2 - 1,1,45,0,0,0,1,0,0,0,0,0,0,0,6,4.6,11.5,0.0,1.6,28587,171243,£4.5
Justin,10,FUL (H) 1 - 2,1,90,0,0,0,2,0,0,0,0,0,0,0,9,11.4,5.7,7.0,2.4,108191,1786329,£4.8
Castagne,10,FUL (H) 1 - 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-35497,636726,£5.7
Walker-Peters,10,MUN (H) 2 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,15,15.2,12.2,18.0,4.5,15335,904034,£4.6
Balbuena,10,MUN (H) 2 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,15,15.2,12.2,18.0,4.5,15335,904034,£4.6
Thiago Silva,10,TOT (H) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,23,13.8,1.8,0.0,1.6,-10104,240914,£5.5
Digne,10,LEE (H) 0 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-130807,827721,£6.2
Dier,10,CHE (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,25,13.6,10.6,0.0,2.4,21114,122314,£4.9
Boly,10,ARS (A) 1 - 2,1,90,0,0,0,1,0,0,0,1,0,0,0,8,12.8,0.5,0.0,1.3,-4080,206225,£5.5
Coufal,10,AVL (H) 2 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,5,8.0,1.0,1.0,1.0,19950,173482,£4.6
Kilman,10,ARS (A) 1 - 2,1,12,0,0,0,0,0,0,0,0,0,0,0,3,2.4,0.0,0.0,0.2,31619,1164747,£4.3
Koch,10,EVE (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,21,13.0,0.3,0.0,1.3,-548,60051,£4.5
Coady,10,ARS (A) 1 - 2,1,90,0,0,0,1,0,0,0,1,0,0,0,11,23.4,0.1,0.0,2.4,-50716,547740,£5.0
Targett,10,WHU (A) 2 - 1,1,90,0,0,0,2,0,0,0,0,0,0,0,17,21.8,47.0,0.0,6.9,2094,209693,£4.5
Keane,10,LEE (H) 0 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,9,20.6,0.2,4.0,2.5,-17435,430121,£5.1
Taylor,10,MCI (A) 5 - 0,0,90,0,0,0,5,0,0,0,0,0,0,0,13,13.2,15.4,4.0,3.3,-2503,221649,£4.4
Semedo,10,ARS (A) 1 - 2,2,90,0,0,0,1,0,0,0,0,0,0,0,8,20.6,12.2,4.0,3.7,-8464,268386,£5.6
Cash,10,WHU (A) 2 - 1,3,87,0,1,0,2,0,0,0,1,0,0,0,21,33.4,27.0,0.0,6.0,-929,53789,£5.0
Lamptey,10,LIV (H) 1 - 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-152538,809912,£4.8
Ayling,10,EVE (A) 0 - 1,5,90,0,0,1,0,0,0,0,1,0,0,0,22,18.0,42.6,13.0,7.4,-5593,287669,£4.5
Maguire,10,SOU (A) 2 - 3,1,90,0,0,0,2,0,0,0,0,0,0,0,10,11.8,0.7,18.0,3.1,9835,248818,£5.4
Wan-Bissaka,10,SOU (A) 2 - 3,1,90,0,0,0,2,0,0,0,0,0,0,0,15,18.8,16.4,0.0,3.5,-29575,655146,£5.4
Bertrand,10,MUN (H) 2 - 3,1,90,0,0,0,3,0,0,0,0,0,0,0,10,11.8,1.2,3.0,1.6,-1341,72387,£5.0
Reguilon,10,CHE (A) 0 - 0,5,90,0,0,1,0,0,0,0,1,0,0,0,19,2.6,3.0,2.0,0.8,38587,362670,£5.6
Tierney,10,WOL (H) 1 - 2,0,90,0,0,0,2,0,0,0,1,0,0,0,8,9.6,4.3,22.0,3.6,-2524,385015,£5.4
Alioski,10,EVE (A) 0 - 1,6,90,0,0,1,0,0,0,0,0,0,0,0,18,14.6,20.3,6.0,4.1,3409,34851,£4.4
Alderweireld,10,CHE (A) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-17720,120714,£5.4
Aina,10,LEI (A) 1 - 2,2,90,0,0,0,1,0,0,0,0,0,0,0,8,15.0,15.0,14.0,4.4,4111,24257,£4.5
Cancelo,10,BUR (H) 5 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,131592,354361,£5.5
Aurier,10,CHE (A) 0 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,23,13.6,4.4,8.0,2.6,491,130172,£5.2
Furlong,10,SHU (H) 1 - 0,6,90,0,0,1,0,0,0,0,0,0,0,0,21,18.8,21.6,10.0,5.0,3957,15402,£4.5
Doherty,10,CHE (A) 0 - 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-33068,506424,£5.8
Townsend,10,SHU (H) 1 - 0,6,74,0,0,1,0,0,0,0,0,0,0,0,22,10.8,2.5,0.0,1.3,2593,13732,£4.5
Dias,10,BUR (H) 5 - 0,6,69,0,0,1,0,0,0,0,0,0,0,0,24,17.0,1.1,4.0,2.2,34295,185849,£5.5
Webster,10,LIV (H) 1 - 1,2,90,0,0,0,1,0,0,0,0,0,0,0,11,8.8,0.8,6.0,1.6,-4479,131297,£4.4
Lindelof,10,SOU (A) 2 - 3,1,90,0,0,0,2,0,0,0,0,0,0,0,14,13.6,0.3,0.0,1.4,-147,89210,£4.9
Holding,10,WOL (H) 1 - 2,0,45,0,0,0,0,0,0,0,1,0,0,0,2,1.8,0.9,7.0,1.0,5101,102685,£4.4
